alpha,seed,time,L2_error_normalized,rel_L2_normalized,Linf_error_normalized,Wasserstein_normalized,raw_mass_in_domain,exact_mass_in_domain,abs_in_domain_mass_error,tail_start,tail_rel_L2_normalized,tail_mass_normalized_pred,tail_mass_normalized_exact,tail_mass_abs_error_normalized
1.75,123,0.0,2.9868321222602965e-08,5.6235851897519185e-08,4.0651735450092374e-08,6.267202220898641e-09,1.000000020527169,0.9999999980268248,2.2500344254439142e-08,4.0,6.959959767185611e-07,6.334049520901923e-05,6.334051138896079e-05,1.617994155539773e-11
1.75,123,0.25,0.011428027329592317,0.02264927716068094,0.011543808727344451,0.021463399064216196,1.0001583509555307,0.997595699447863,0.002562651507667768,4.0,0.7634530898049173,0.0006405646855211437,0.0034455123428401655,0.0028049476573190216
1.75,123,0.5,0.02237986848925293,0.04605224230238088,0.021272238446290337,0.03324658066438594,1.0001141751941456,0.9955866013183566,0.004527573875788948,4.0,0.5039910822972576,0.0029061016318831924,0.006515174143390665,0.0036090725115074727
1.75,123,0.75,0.030326308116774527,0.06418603800251846,0.026281665718719205,0.03854038625610583,0.9994703707490408,0.9939175464093909,0.0055528243396498755,4.0,0.21998737368119511,0.0075256208007066176,0.009224636996244368,0.0016990161955377503
